ID,LastName,FirstName,Gender,DateOfBirth,Company,PolicyNumber,Coverage,IssueDate,IssueState,FaceAmount,PremiumAmount,CashValue
T-LF2972443-11           ,O'Keefe                  ,Nora                ,F,19341227,TAI  ,LF2972443      ,01  ,20080601,OH,100000.00,559.90,910
T-LF2900560-11           ,O'Keefe                  ,Patrick             ,M,19480607,TAI  ,LF2900560      ,01  ,20070701,CA,200000.00,721.60,2252
T-LF2929078-11           ,O'Keefe                  ,Rebecca             ,F,19410824,TAI  ,LF2929078      ,01  ,20080801,WV,100000.00,385.00,642
T-V19890160-11           ,O'Keefe                  ,Richard             ,M,19631028,TAI  ,V19890160      ,01  ,20061231,CO,919160.00,1679.16,216060
T-V19899340-11           ,O'Keefe                  ,Ryan                ,M,19621203,TAI  ,V19899340      ,01  ,20071229,TX,1557875.00,3869.76,86953
T-TM2794195-11           ,O'Keefe                  ,Sandra              ,F,19801013,TAI  ,TM2794195      ,01  ,20091105,WI,1000000.00,495.00,0
T-LF2932263-11           ,O'Keefe                  ,Teresa              ,F,19321231,TAI  ,LF2932263      ,01  ,20081201,IL,100000.00,657.80,0
T-LF2959737-11           ,O'Keefe                  ,William             ,M,19501007,TAI  ,LF2959737      ,01  ,20081001,MI,100000.00,347.60,510
T-LF2768743-11           ,O'Leary                  ,Laura               ,F,19491009,TAI  ,LF2768743      ,01  ,20090505,NE,100000.00,294.80,0
T-UL0012889-11           ,O'Leary                  ,Mark                ,M,19720718,TAI  ,UL0012889      ,01  ,20060923,GA,735000.00,1166.52,160592
T-UL0012893-11           ,O'Leary                  ,Nathan              ,M,19580629,TAI  ,UL0012893      ,01  ,20080420,OH,399000.00,933.00,11566
T-LF2244808-11           ,O'Reilly                 ,Allan               ,M,19650822,TAI  ,LF2244808      ,01  ,20100520,NV,100000.00,244.20,0
T-LF2958074-11           ,O'Reilly                 ,Adam                ,M,19860528,TAI  ,LF2958074      ,01  ,20081205,WI,250000.00,189.75,200
T-LF2971849-11           ,O'Reilly                 ,Alice               ,F,19320924,TAI  ,LF2971849      ,01  ,20080601,OH,100000.00,620.40,984
T-LF2991113-11           ,O'Reilly                 ,Agnes               ,F,19460412,TAI  ,LF2991113      ,01  ,20080401,ON,100000.00,304.70,502
T-UL0012849-11           ,O'Reilly                 ,Ann                 ,F,19550918,TAI  ,UL0012849      ,01  ,20051002,WI,85259.00,133.68,29578
T-UL0012853-11           ,O'Reilly                 ,Allen               ,M,19580420,TAI  ,UL0012853      ,01  ,20051230,GA,175801.00,518.16,62177
T-V19894904-11           ,O'Reilly                 ,Allen               ,M,19500620,TAI  ,V19894904      ,01  ,20051231,OH,302017.00,979.68,134325
T-LF2958942-11           ,O'Reilly                 ,Beverly             ,F,19390820,TAI  ,LF2958942      ,01  ,20081001,IA,200000.00,895.40,1504
T-V19890142-11           ,O'Reilly                 ,Burt                ,M,19611205,TAI  ,V19890142      ,01  ,20061231,CO,1200811.00,2653.44,311839
T-V19335191-11           ,O'Reilly                 ,Craig               ,M,19770611,TAI  ,V19335191      ,01  ,20090731,IL,1245000.00,116.04,273725
T-V19894983-11           ,O'Reilly                 ,Charles             ,M,19630410,TAI  ,V19894983      ,01  ,20051231,OH,444180.00,573.48,123984
T-TM2712324-11           ,O'Reilly                 ,Eric                ,M,19710120,TAI  ,TM2712324      ,01  ,20091020,NJ,100000.00,297.00,0
T-LF2932052-11           ,O'Reilly                 ,Georgia             ,F,19490205,TAI  ,LF2932052      ,01  ,20090105,WA,100000.00,368.50,0
T-LF2924351-11           ,O'Reilly                 ,Judith              ,F,19510626,TAI  ,LF2924351      ,01  ,20080601,FL,100000.00,242.00,382
T-LF2782046-11           ,O'Reilly                 ,Kelly               ,F,19461220,TAI  ,LF2782046      ,01  ,20090620,FL,250000.00,844.25,0
T-LF2959740-11           ,O'Reilly                 ,Karen               ,F,19611006,TAI  ,LF2959740      ,01  ,20081001,FL,200000.00,400.40,520
T-LF2954766-11           ,O'Reilly                 ,Lisa                ,F,19460707,TAI  ,LF2954766      ,01  ,20081101,OH,100000.00,319.00,526
T-V19890143-11           ,O'Reilly                 ,Loretta             ,F,19561112,TAI  ,V19890143      ,01  ,20061231,CO,612599.00,930.36,154216
T-LF2924313-11           ,O'Reilly                 ,Madonna             ,F,19420625,TAI  ,LF2924313      ,01  ,20080601,OH,100000.00,364.10,610
T-LF2978456-11           ,O'Reilly                 ,Mary                ,F,19400406,TAI  ,LF2978456      ,01  ,20080401,OR,100000.00,405.90,676
T-UL0012857-11           ,O'Reilly                 ,Mark                ,M,19700219,TAI  ,UL0012857      ,01  ,20051230,GA,257346.00,243.12,54787
T-V19891511-11           ,O'Reilly                 ,Matthew             ,M,19640429,TAI  ,V19891511      ,01  ,20080316,DE,3292988.00,1902.48,1016729
T-V19891859-11           ,O'Reilly                 ,Peter               ,M,19590625,TAI  ,V19891859      ,01  ,20061231,FL,1861929.00,5133.72,596932
T-TM2972428-11           ,O'Reilly                 ,Russell             ,M,19730410,TAI  ,TM2972428      ,01  ,20080601,OH,1000000.00,770.00,0
T-V19890145-11           ,O'Reilly                 ,Raymond             ,M,19500129,TAI  ,V19890145      ,01  ,20061231,CO,809611.00,4072.80,341659
T-V19897335-11           ,O'Reilly                 ,Ryan                ,M,19690326,TAI  ,V19897335      ,01  ,20090102,IL,1564777.00,274.32,416578
T-V19899346-11           ,O'Reilly                 ,Rick                ,M,19640204,TAI  ,V19899346      ,01  ,20071229,TX,1554978.00,3515.88,84952
T-V19899624-11           ,O'Reilly                 ,Robert              ,M,19720220,TAI  ,V19899624      ,01  ,20080727,DE,437646.00,314.28,108844
T-LF2977760-11           ,O'Reilly                 ,Victoria            ,F,19420507,TAI  ,LF2977760      ,01  ,20080601,FL,250000.00,1168.75,1654
T-TM2713569-11           ,O'Reilly                 ,Vanessa             ,F,19840216,TAI  ,TM2713569      ,01  ,20091105,MO,1000000.00,495.00,0
T-LF2973398-11           ,O'Reilly                 ,Zachary             ,M,19280710,TAI  ,LF2973398      ,01  ,20080701,ON,100000.00,1357.40,1106
T-V19891739-11           ,Oliver                   ,Bradley             ,M,19561211,TAI  ,V19891739      ,01  ,20080316,DE,3263401.00,3326.64,1271797
T-TM2713523-11           ,Oliver                   ,Jean                ,F,19520302,TAI  ,TM2713523      ,01  ,20091120,OH,250000.00,1938.75,0
T-LF2786512-11           ,Oliver                   ,Madonna             ,F,19410710,TAI  ,LF2786512      ,01  ,20090505,IL,100000.00,430.10,0
T-TM2972019-11           ,Oliver                   ,Mark                ,M,19531015,TAI  ,TM2972019      ,01  ,20080601,MI,150000.00,1732.50,0
T-LF2970992-11           ,Oliver                   ,Sharon              ,F,19490513,TAI  ,LF2970992      ,01  ,20080601,OH,100000.00,278.30,448
T-TM2713403-11           ,Oliver                   ,William             ,M,19640524,TAI  ,TM2713403      ,01  ,20091020,OH,500000.00,1320.00,0
T-TM2713403-11           ,Oliver                   ,William             ,M,19640524,TAI  ,V19894906      ,01  ,20051231,OH,458481.00,521.16,122744
T-UL0012869-11           ,Oliver                   ,Zachary             ,M,19670310,TAI  ,UL0012869      ,01  ,20051230,GA,233213.00,296.16,56899
T-UL0012861-11           ,Olsen                    ,Adam                ,M,19700322,TAI  ,UL0012861      ,01  ,20060818,VT,472852.00,450.36,97551
T-V19899628-11           ,Olsen                    ,Bradley             ,M,19540522,TAI  ,V19899628      ,01  ,20080727,DE,250734.00,850.56,113586
T-LF2749120-11           ,Olsen                    ,Charles             ,M,19520102,TAI  ,LF2749120      ,01  ,20090301,IL,100000.00,327.80,0
T-LF2952969-11           ,Olsen                    ,Catherine           ,F,19370522,TAI  ,LF2952969      ,01  ,20081205,IL,100000.00,529.10,838
T-LF2997159-11           ,Olsen                    ,Dora                ,F,19501122,TAI  ,LF2997159      ,01  ,20080401,OH,100000.00,254.10,402
T-UL0012865-11           ,Olsen                    ,Jeffrey             ,M,19610802,TAI  ,UL0012865      ,01  ,20071028,MS,345000.00,882.00,121100
T-V19890168-11           ,Olsen                    ,Mark                ,M,19700218,TAI  ,V19890168      ,01  ,20061231,CO,859978.00,853.56,145474
T-V19899626-11           ,Olsen                    ,William             ,M,19710329,TAI  ,V19899626      ,01  ,20080727,DE,423446.00,337.80,109214
T-LF2776253-11           ,Olson                    ,Anne                ,F,19390201,TAI  ,LF2776253      ,01  ,20100101,MN,100000.00,497.20,0
T-V19890166-11           ,Olson                    ,Albert              ,M,19580119,TAI  ,V19890166      ,01  ,20061231,CO,1279690.00,3991.92,399508
T-LF2972425-11           ,Olson                    ,Candace             ,F,19570318,TAI  ,LF2972425      ,01  ,20080601,OH,100000.00,194.70,296
T-TM2713572-11           ,Olson                    ,Christopher         ,M,19831128,TAI  ,TM2713572      ,01  ,20091120,OH,1000000.00,660.00,0
T-V19897777-11           ,Olson                    ,Charles             ,M,19540327,TAI  ,V19897777      ,01  ,20090402,WA,1495566.00,879.00,676682
T-TM2794891-11           ,Olson                    ,Dorothy             ,F,19820203,TAI  ,TM2794891      ,01  ,20091120,OH,1000000.00,495.00,0
T-LF2909522-11           ,Olson                    ,Edwin               ,M,19350823,TAI  ,LF2909522      ,01  ,20070801,SK,100000.00,689.70,1830
T-V19899348-11           ,Olson                    ,Georgia             ,F,19590430,TAI  ,V19899348      ,01  ,20071229,TX,1554879.00,2457.36,87096
T-V19890164-11           ,Olson                    ,Henry               ,M,19730826,TAI  ,V19890164      ,01  ,20061231,CO,781095.00,567.96,102060
T-TM2977541-11           ,Olson                    ,Kathy               ,F,19590106,TAI  ,TM2977541      ,01  ,20080701,WA,125000.00,701.25,0
T-LF2702595-11           ,Olson                    ,Michele             ,F,19300710,TAI  ,LF2702595      ,01  ,20090705,ON,100000.00,930.60,0
T-V19890147-11           ,Orr                      ,Maureen             ,F,19690504,TAI  ,V19890147      ,01  ,20061231,CO,547143.00,341.52,70715
T-LF2957066-11           ,Osgood                   ,Anne                ,F,19400310,TAI  ,LF2957066      ,01  ,20081105,OH,100000.00,452.10,714
T-V19899344-11           ,Osgood                   ,April               ,F,19780610,TAI  ,V19899344      ,01  ,20071229,TX,1515082.00,526.56,47501
T-V19899673-11           ,Osgood                   ,Al                  ,M,19550110,TAI  ,V19899673      ,01  ,20080727,DE,250734.00,850.56,113586
T-LF2991506-11           ,Osgood                   ,Mark                ,M,19500415,TAI  ,LF2991506      ,01  ,20080401,OH,100000.00,327.80,510
T-TM2715127-11           ,Osgood                   ,Sylvia              ,F,19870624,TAI  ,TM2715127      ,01  ,20091101,NY,1000000.00,495.00,0
T-LF2762081-11           ,Osgood                   ,Zachary             ,M,19430126,TAI  ,LF2762081      ,01  ,20090505,IL,100000.00,551.10,0
T-LF2957065-11           ,Osgood                   ,Zachary             ,M,19320609,TAI  ,LF2957065      ,01  ,20081105,OH,100000.00,973.50,1058
T-LF2262280-11           ,Ott                      ,Adam                ,M,19810518,TAI  ,LF2262280      ,01  ,20100705,FL,100000.00,94.60,0
T-LF2723128-11           ,Ott                      ,Angela              ,F,19600928,TAI  ,LF2723128      ,01  ,20100320,OH,100000.00,238.70,0
T-UL0012845-11           ,Ott                      ,Andrew              ,M,19561111,TAI  ,UL0012845      ,01  ,20060816,MA,170400.00,575.40,63850
T-UL0012841-11           ,Ott                      ,Elaine              ,F,19651214,TAI  ,UL0012841      ,01  ,20070204,NY,1484111.00,736.44,251149
T-V19890149-11           ,Ott                      ,Elaine              ,F,19601214,TAI  ,V19890149      ,01  ,20061231,CO,612994.00,697.20,126487
T-LF2928008-11           ,Ott                      ,Isabella            ,F,19480906,TAI  ,LF2928008      ,01  ,20080901,CA,100000.00,278.30,448
T-LF2977254-11           ,Ott                      ,Lynn                ,F,19450929,TAI  ,LF2977254      ,01  ,20080601,OH,100000.00,319.00,526
T-LF2936285-11           ,Ott                      ,Marcia              ,F,19290618,TAI  ,LF2936285      ,01  ,20081220,OH,150000.00,1262.25,0
T-V19894985-11           ,Ott                      ,Nancy               ,F,19740405,TAI  ,V19894985      ,01  ,20051231,OH,744960.00,232.68,96102
T-LF2294307-11           ,Ott                      ,Russell             ,M,19881217,TAI  ,LF2294307      ,01  ,20101005,MO,250000.00,184.25,0
T-LF2292452-11           ,Ott                      ,Shannon             ,F,19910910,TAI  ,LF2292452      ,01  ,20101005,MO,200000.00,116.60,0
T-LF2796237-11           ,Ott                      ,Shirley             ,F,19460707,TAI  ,LF2796237      ,01  ,20091105,IN,100000.00,354.20,0
T-LF2761865-11           ,Otto                     ,Allen               ,M,19531021,TAI  ,LF2761865      ,01  ,20090520,WA,100000.00,313.50,0
T-UL0012837-11           ,Otto                     ,April               ,F,19650215,TAI  ,UL0012837      ,01  ,20060818,VT,167835.00,142.80,35626
T-V19890140-11           ,Otto                     ,April               ,F,19601219,TAI  ,V19890140      ,01  ,20061231,CO,526395.00,598.80,108618
T-JT1894976-12           ,Otto                     ,Brenda              ,F,19300108,TAI  ,JT1894976      ,01  ,20020601,FL,1000000.00,12489.72,190700
T-V19899533-11           ,Otto                     ,Bill                ,M,19770623,TAI  ,V19899533      ,01  ,20071229,TX,1524673.00,1053.12,57106
T-LF2957899-11           ,Otto                     ,Dolores             ,F,19371201,TAI  ,LF2957899      ,01  ,20081105,WI,100000.00,497.20,802
T-TM2975072-11           ,Otto                     ,Denise              ,F,19721011,TAI  ,TM2975072      ,01  ,20080701,CA,150000.00,181.50,0
T-V19335496-11           ,Otto                     ,Edwin               ,M,19610307,TAI  ,V19335496      ,01  ,20071108,SC,1012616.00,2263.32,358707
T-V19890141-11           ,Otto                     ,George              ,M,19541031,TAI  ,V19890141      ,01  ,20061231,CO,1053970.00,3988.56,371724
T-V19335853-11           ,Otto                     ,Jane                ,F,19740406,TAI  ,V19335853      ,01  ,20080816,IL,389714.00,39.12,62078
T-V19899535-11           ,Otto                     ,Karen               ,F,19621130,TAI  ,V19899535      ,01  ,20071229,TX,1544500.00,1754.28,77537
T-JT1894976-11           ,Otto                     ,Leonard             ,M,19291228,TAI  ,JT1894976      ,01  ,20020601,FL,1000000.00,12489.72,190700
T-V19894987-11           ,Otto                     ,Nancy               ,F,19621122,TAI  ,V19894987      ,01  ,20051231,OH,519355.00,338.88,114000
T-V19894989-11           ,Otto                     ,Nora                ,F,19520827,TAI  ,V19894989      ,01  ,20051231,OH,382755.00,520.44,126267
T-LF2900137-11           ,Otto                     ,Pauline             ,F,19410515,TAI  ,LF2900137      ,01  ,20070701,CO,100000.00,385.00,1294
T-LF2782231-11           ,Otto                     ,Richard             ,M,19500816,TAI  ,LF2782231      ,01  ,20090620,MI,100000.00,365.20,0
T-UL0012833-11           ,Otto                     ,Richard             ,M,19691002,TAI  ,UL0012833      ,01  ,20070328,PA,1520000.00,2697.60,331377
T-V19899675-11           ,Otto                     ,Robert              ,M,19500509,TAI  ,V19899675      ,01  ,20080727,DE,224800.00,965.40,113840
T-V19894982-11           ,Otto                     ,Teresa              ,F,19700623,TAI  ,V19894982      ,01  ,20051231,OH,651949.00,261.84,104132
T-V19891510-11           ,Otto                     ,Victor              ,M,19540107,TAI  ,V19891510      ,01  ,20080316,DE,2581739.00,3133.92,1121875
T-LF2212460-11           ,Owens                    ,Andrew              ,M,19480817,TAI  ,LF2212460      ,01  ,20101110,LA,100000.00,603.90,0
T-TM2715187-11           ,Owens                    ,Anita               ,F,19700416,TAI  ,TM2715187      ,01  ,20091020,FL,500000.00,770.00,0
T-UL0012789-11           ,Owens                    ,Arthur              ,M,19670520,TAI  ,UL0012789      ,01  ,20070605,PA,343136.00,310.32,83274
T-UL0012825-11           ,Owens                    ,Arthur              ,M,19640411,TAI  ,UL0012825      ,01  ,20060901,NY,2073252.00,4886.52,611572
T-UL0012825-11           ,Owens                    ,Arthur              ,M,19640411,TAI  ,UL0012825      ,51  ,20070901,NY,383000.00,894.00,115578
T-V19335450-11           ,Owens                    ,Anna                ,F,19630122,TAI  ,V19335450      ,01  ,20071108,SC,430017.00,377.64,113795
T-V19890032-11           ,Owens                    ,Andrew              ,M,19760521,TAI  ,V19890032      ,01  ,20061231,CO,422047.00,268.68,47371
T-V19890144-11           ,Owens                    ,Ann                 ,F,19620331,TAI  ,V19890144      ,01  ,20061231,CO,752017.00,794.88,146993
T-V19894981-11           ,Owens                    ,Austin              ,M,19571122,TAI  ,V19894981      ,01  ,20051231,OH,380658.00,748.92,129677
T-TM2972490-11           ,Owens                    ,Bradley             ,M,19780706,TAI  ,TM2972490      ,01  ,20080601,WI,150000.00,198.00,0
T-V19890146-11           ,Owens                    ,Beverly             ,F,19730228,TAI  ,V19890146      ,01  ,20061231,CO,757610.00,327.24,73079
T-JT1894902-12           ,Owens                    ,Candace             ,F,19450108,TAI  ,JT1894902      ,01  ,20020801,WA,750000.00,2108.28,163553
T-LF2763088-11           ,Owens                    ,Catherine           ,F,19380811,TAI  ,LF2763088      ,01  ,20090520,ON,100000.00,497.20,0
T-UL0012801-11           ,Owens                    ,Christine           ,F,19680315,TAI  ,UL0012801      ,01  ,20051002,WI,124278.00,80.88,27932
T-V19890037-11           ,Owens                    ,Charles             ,M,19710501,TAI  ,V19890037      ,01  ,20061231,CO,1072772.00,969.84,170741
T-V19899532-11           ,Owens                    ,Charles             ,M,19590811,TAI  ,V19899532      ,01  ,20071229,TX,1567099.00,5465.04,92878
T-LF2959345-11           ,Owens                    ,Dolores             ,F,19350520,TAI  ,LF2959345      ,01  ,20081220,OH,100000.00,594.00,0
T-V19890148-11           ,Owens                    ,Donald              ,M,19660823,TAI  ,V19890148      ,01  ,20061231,CO,808331.00,1080.36,162238
T-LF2991782-11           ,Owens                    ,Elizabeth           ,F,19490721,TAI  ,LF2991782      ,01  ,20080501,FL,100000.00,266.20,426
T-UL0012813-11           ,Owens                    ,Eric                ,M,19690720,TAI  ,UL0012813      ,01  ,20080420,OH,457000.00,284.16,18167
T-UL0012821-11           ,Owens                    ,Eric                ,M,19731031,TAI  ,UL0012821      ,01  ,20060428,TN,250000.00,460.32,6557
T-V19335855-11           ,Owens                    ,Elizabeth           ,F,19591109,TAI  ,V19335855      ,01  ,20080816,IL,241282.00,101.28,71616
T-V19890033-11           ,Owens                    ,George              ,M,19640219,TAI  ,V19890033      ,01  ,20061231,CO,805383.00,1471.32,189316
T-LF2702385-11           ,Owens                    ,John                ,M,19480516,TAI  ,LF2702385      ,01  ,20090820,FL,150000.00,635.25,0
T-LF2718914-11           ,Owens                    ,Jeanne              ,F,19540622,TAI  ,LF2718914      ,01  ,20091001,OH,100000.00,245.30,0
T-LF2737206-11           ,Owens                    ,Jacqueline          ,F,19591110,TAI  ,LF2737206      ,01  ,20100420,FL,200000.00,501.60,0
T-LF2978886-11           ,Owens                    ,Jean                ,F,19320914,TAI  ,LF2978886      ,01  ,20080501,FL,100000.00,620.40,984
T-UL0012793-11           ,Owens                    ,Judy                ,F,19700710,TAI  ,UL0012793      ,01  ,20051230,GA,311287.00,157.56,48686
T-UL0012797-11           ,Owens                    ,Jeffrey             ,M,19521207,TAI  ,UL0012797      ,01  ,20061130,HI,397923.00,1206.84,158474
T-TM2973706-11           ,Owens                    ,Kathryn             ,F,19570523,TAI  ,TM2973706      ,01  ,20080901,NH,1000000.00,1225.00,0
T-JT1894902-11           ,Owens                    ,Leonard             ,M,19450706,TAI  ,JT1894902      ,01  ,20020801,WA,750000.00,2108.28,163553
T-LF2205734-11           ,Owens                    ,Leah                ,F,19751030,TAI  ,LF2205734      ,01  ,20100905,FL,200000.00,195.80,0
T-LF2261352-11           ,Owens                    ,Loretta             ,F,19520313,TAI  ,LF2261352      ,01  ,20100705,OH,100000.00,282.70,0
T-LF2261352-11           ,Owens                    ,Loretta             ,F,19520313,TAI  ,LF2740519      ,01  ,20090305,OH,100000.00,256.30,0
T-UL0012817-11           ,Owens                    ,Lawrence            ,M,19480526,TAI  ,UL0012817      ,01  ,20061130,HI,689833.00,2875.56,326750
T-UL0012809-11           ,Owens                    ,Norman              ,M,19670106,TAI  ,UL0012809      ,01  ,20051230,GA,233213.00,296.16,56899
T-V19891518-11           ,Owens                    ,Nancy               ,F,19670518,TAI  ,V19891518      ,01  ,20080316,DE,2684469.00,496.92,604659
T-V19894980-11           ,Owens                    ,Norm                ,M,19630716,TAI  ,V19894980      ,01  ,20051231,OH,458481.00,521.16,122744
T-LF2919845-11           ,Owens                    ,Paula               ,F,19391014,TAI  ,LF2919845      ,01  ,20080101,OH,100000.00,426.80,714
T-V19891851-11           ,Owens                    ,Patrick             ,M,19470405,TAI  ,V19891851      ,01  ,20061231,FL,2701396.00,16314.96,1304304
T-V19899677-11           ,Owens                    ,Paul                ,M,19671112,TAI  ,V19899677      ,01  ,20080727,DE,371774.00,436.80,110513
T-UL0012805-11           ,Owens                    ,Ryan                ,M,19720628,TAI  ,UL0012805      ,01  ,20070328,TX,632600.00,1021.80,129478
T-V19890035-11           ,Owens                    ,Richard             ,M,19681126,TAI  ,V19890035      ,01  ,20061231,CO,538803.00,581.04,96609
T-LF2269782-11           ,Owens                    ,Sylvia              ,F,19530818,TAI  ,LF2269782      ,01  ,20100701,ON,100000.00,256.30,0
T-LF2994957-11           ,Owens                    ,Sharon              ,F,19560801,TAI  ,LF2994957      ,01  ,20080301,OH,100000.00,247.50,322
T-LF2973654-11           ,Owens                    ,Victoria            ,F,19340327,TAI  ,LF2973654      ,01  ,20080701,OH,150000.00,886.05,1420
T-V19890039-11           ,Owens                    ,William             ,M,19581112,TAI  ,V19890039      ,01  ,20061231,CO,615788.00,1752.36,183987
T-V19899672-11           ,Owens                    ,William             ,M,19540719,TAI  ,V19899672      ,01  ,20080727,DE,250734.00,850.56,113586
T-TM2715751-11           ,Owens                    ,Zoe                 ,F,19770927,TAI  ,TM2715751      ,01  ,20091105,OH,500000.00,440.00,0
T-LF2793506-11           ,Pagano                   ,Agnes               ,F,19600204,TAI  ,LF2793506      ,01  ,20091220,CO,150000.00,282.15,0
T-LF2976507-11           ,Pagano                   ,Alan                ,M,19370324,TAI  ,LF2976507      ,01  ,20080501,OH,100000.00,689.70,916
T-V19899671-11           ,Pagano                   ,Andrew              ,M,19531124,TAI  ,V19899671      ,01  ,20080727,DE,243819.00,884.88,113635
T-UL0012765-11           ,Pagano                   ,Bill                ,M,19660515,TAI  ,UL0012765      ,01  ,20061221,AL,155957.00,159.84,34847
T-LF2717407-11           ,Pagano                   ,Courtney            ,F,19820318,TAI  ,LF2717407      ,01  ,20090920,FL,250000.00,189.75,0
T-V19890031-11           ,Pagano                   ,Denise              ,F,19700315,TAI  ,V19890031      ,01  ,20061231,CO,550266.00,289.08,66418
T-UL0012769-11           ,Pagano                   ,Elaine              ,F,19670901,TAI  ,UL0012769      ,01  ,20070204,NY,1583439.00,803.40,238525
T-UL0012781-11           ,Pagano                   ,George              ,M,19660909,TAI  ,UL0012781      ,01  ,20071002,DE,1148166.00,1108.44,304305
T-V19335678-11           ,Pagano                   ,Jeffrey             ,M,19570621,TAI  ,V19335678      ,01  ,20071222,IN,2315126.00,3876.72,0
T-V19891516-11           ,Pagano                   ,John                ,M,19580901,TAI  ,V19891516      ,01  ,20080316,DE,3079260.00,2951.40,1176653
T-UL0012761-11           ,Pagano                   ,Lynn                ,F,19620716,TAI  ,UL0012761      ,01  ,20060928,TX,718000.00,1701.48,190304
T-V19890030-11           ,Pagano                   ,Michael             ,M,19470917,TAI  ,V19890030      ,01  ,20061231,CO,1571622.00,9044.52,709270
T-UL0012777-11           ,Pagano                   ,Pauline             ,F,19600318,TAI  ,UL0012777      ,01  ,20051230,GA,218433.00,252.00,56923
T-V19899679-11           ,Pagano                   ,Peter               ,M,19740917,TAI  ,V19899679      ,01  ,20080727,DE,467606.00,300.84,107949
T-LF2909943-11           ,Pagano                   ,Roy                 ,M,19400709,TAI  ,LF2909943      ,01  ,20070701,OR,100000.00,520.30,1524
T-UL0012785-11           ,Pagano                   ,Victor              ,M,19601224,TAI  ,UL0012785      ,01  ,20051215,MA,599000.00,1942.20,181798
T-UL0012773-11           ,Pagano                   ,William             ,M,19550827,TAI  ,UL0012773      ,01  ,20070204,NY,933415.00,2437.92,332345
T-UL0012753-11           ,Page                     ,Amy                 ,F,19661007,TAI  ,UL0012753      ,01  ,20060816,MA,271664.00,183.96,52664
T-V19890038-11           ,Page                     ,Audrey              ,F,19630218,TAI  ,V19890038      ,01  ,20061231,CO,666722.00,649.20,123231
T-PWL502606-11           ,PAGE                     ,DENNIS              ,M,19601216,TAI  ,WHLF300008     ,01  ,20090121,TN,1000000.00,22525.00,120000
T-LF2742354-11           ,Page                     ,Geraldine           ,F,19511028,TAI  ,LF2742354      ,01  ,20090515,OH,100000.00,269.50,0
T-LF2970646-11           ,Page                     ,Jeffrey             ,M,19470922,TAI  ,LF2970646      ,01  ,20080601,FL,150000.00,564.30,880
T-TM2715687-11           ,Page                     ,Judith              ,F,19790828,TAI  ,TM2715687      ,01  ,20091105,NY,1000000.00,495.00,0
T-TM2975953-11           ,Page                     ,Sandra              ,F,19770622,TAI  ,TM2975953      ,01  ,20080601,MI,150000.00,132.00,0
T-LF2262265-11           ,Page                     ,Tracy               ,F,19841123,TAI  ,LF2262265      ,01  ,20100705,FL,500000.00,357.50,0
T-TM2975955-11           ,Page                     ,Zachary             ,M,19760207,TAI  ,TM2975955      ,01  ,20080701,MI,150000.00,231.00,0
T-UL0012757-11           ,Page                     ,Zachary             ,M,19580818,TAI  ,UL0012757      ,01  ,20070609,WV,135000.00,464.40,35322
T-LF2975098-11           ,Palmer                   ,Beverly             ,F,19471023,TAI  ,LF2975098      ,01  ,20080501,OH,100000.00,361.90,506
T-V19894988-11           ,Palmer                   ,Claudia             ,F,19680725,TAI  ,V19894988      ,01  ,20051231,OH,630659.00,250.80,105819
T-UL505161-11            ,PALMER                   ,PATRICK             ,M,19880507,TAI  ,UNIV500025     ,01  ,20110126,WI,100000.00,508.00,400
LTC-0008                 ,PAPPAS                   ,NICHOLAS            ,M,19551211,LTC  ,LTC0008        ,01  ,20061110,IN,90.00,1250.00,0
LTC-0008                 ,PAPPAS                   ,NICHOLAS            ,M,19551211,LTC  ,LTC0008        ,02  ,20071110,IN,30.00,850.00,0
LTC-0008                 ,PAPPAS                   ,NICHOLAS            ,M,19551211,LTC  ,LTC0008        ,03  ,20081110,IN,25.00,710.00,0
T-UL0012739-11           ,Parker                   ,Anita               ,F,19720706,TAI  ,UL0012739      ,01  ,20051230,GA,332758.00,137.40,46629
T-LF2977377-11           ,Parker                   ,Catherine           ,F,19330223,TAI  ,LF2977377      ,01  ,20080601,OH,250000.00,1551.00,2460
T-UL0012741-11           ,Parker                   ,Charles             ,M,19670502,TAI  ,UL0012741      ,01  ,20051002,WI,183726.00,223.44,50716
T-TM2794817-11           ,Parker                   ,Diane               ,F,19820321,TAI  ,TM2794817      ,01  ,20091105,MI,1000000.00,495.00,0
T-LF2917068-11           ,Parker                   ,Inez                ,F,19420120,TAI  ,LF2917068      ,01  ,20080101,OR,100000.00,364.10,610
T-UL0012749-11           ,Parker                   ,Jack                ,M,19440505,TAI  ,UL0012749      ,01  ,20061221,AL,100000.00,511.56,59010
T-V19899678-11           ,Parker                   ,Kenneth             ,M,19620823,TAI  ,V19899678      ,01  ,20080727,DE,317751.00,613.80,112091
T-UL0012745-11           ,Parker                   ,Lynn                ,F,19801216,TAI  ,UL0012745      ,01  ,20060816,MA,432139.00,142.92,35224
T-V19899670-11           ,Parker                   ,Laura               ,F,19660317,TAI  ,V19899670      ,01  ,20080727,DE,421014.00,261.84,107858
T-UL0012738-11           ,Parker                   ,Mark                ,M,19701229,TAI  ,UL0012738      ,01  ,20051230,GA,265999.00,228.96,53965
T-LF2781629-11           ,Parker                   ,Regina              ,F,19860521,TAI  ,LF2781629      ,01  ,20090620,FL,250000.00,165.00,0
